kamala_articles_open_coding
Title,Description,URL,Open coding round 1,Open coding round 2,Open coding round 3
Breaking down the the yawning gender gap dividing Gen Z: From the Politics Desk,"The gender gap defining the presidential race between Kamala Harris and Donald Trump extends to Gen Z voters, a new poll shows.",https://www.nbcnews.com/politics/breaking-down-gender-gap-gen-z-politics-desk-rcna177155,2024 election prediction - close,,
Elon Musk’s X is boosting election conspiracy theories with AI-powered trending topics,The misinformation boosted by X’s AI model Grok included conspiracy theories about voter fraud and unsubstantiated smears about Vice President Kamala Harris.,https://www.nbcnews.com/tech/misinformation/elon-musk-x-boosts-election-conspiracy-theories-ai-trends-twitter-rcna176941,Endorsement - T,,
"Gov. Josh Shapiro weighs in on Elon Musk, misinformation and Harris' chances in Pennsylvania","Josh Shapiro sits atop one of the most important states this election, and he said he’s doing everything he can to make sure Kamala Harris wins in Pennsylvania.",https://www.nbcnews.com/politics/2024-election/josh-shapiro-weighs-elon-musk-pennsylvania-election-misinformation-rcna177117,Endorsement - K,,
Election guardrails in 2024 and lost Chopin waltz discovered: Morning Rundown,"Election laws, Donald Trump, Kamala Harris, Puerto Rico, Tony Hinchcliffe, Puerto Rico joke, McDonald's, E. coli outbreak, Jay Johnston, JP Morgan lawsuits",https://www.nbcnews.com/news/election-guardrails-2024-ecoli-mcdonalds-morning-rundown-rcna177758,General news,,
Read Kamala Harris' full concession address,Read the full transcript of Kamala Harris' concession speech to Donald Trump delivered at Howard University,https://www.msnbc.com/top-stories/latest/harris-full-concession-speech-howard-university-trump-rcna179039,2024 election results,,
Kamala Harris' case for American democracy,"Kamala Harris’ speech at the Ellipse on Tuesday evening was a strong showing for the Democratic candidate, touching on democracy, the economy and abortion rights.",https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-ellipse-speech-pushed-back-trumps-division-rcna177932,Kamala campaign,,
Harris campaign leans into her HBCU roots,Vice President Kamala Harris graduated from Howard University with her bachelor's degree in 1986.,https://www.cbsnews.com/news/harris-to-spend-election-night-at-howard-university-campaign-leans-into-hbcu-roots/,Kamala campaign,,
"Transcript: ""Face the Nation"" excerpt of Norah O'Donnell interview with Vice President Kamala Harris","""CBS Evening News"" anchor Norah O'Donnell interviewed Vice President Kamala Harris in Kalamazoo, Michigan.",https://www.cbsnews.com/news/kamala-harris-interview-transcript-norah-odonnell-face-the-nation-excerpt/,Kamala campaign,,
Vice President Kamala Harris agrees to Fox News interview,"Fresh off her media blitz, Vice President Kamala Harris has now agreed to sit down for an interview with Fox News on Wednesday. Sophia Cai, national politics reporter at Axios, and Gram Slattery, national political reporter for Reuters, join ""America Decides""…",https://www.cbsnews.com/video/vice-president-kamala-harris-agrees-to-fox-news-interview/,Kamala campaign,,
"Kamala Harris promises unity, bipartisanship in ""closing argument"" speech","Vice President Kamala Harris laid out the ""closing argument"" for her campaign Tuesday night in a speech from Washington, promising unity and bipartisanship in her administration if she's elected. CBS News political director Fin Gómez has the latest on the Har…",https://www.cbsnews.com/video/kamala-harris-promises-unity-bipartisanship-in-closing-argument-speech/,Kamala campaign,,
Kamala Harris focuses on reproductive rights at Nevada rally,"As Vice President Kamala Harris' campaign comes down the home stretch, she's continuing to slam former President Trump on issues like abortion. CBS News correspondent Lilia Luciano has more.",https://www.cbsnews.com/video/kamala-harris-focuses-on-reproductive-rights-at-nevada-rally/,Kamala campaign,,
Harris responds to Trump's MSG rally and says he's 'fixated' on dividing the country,Former President Barack Obama and singer Bruce Springsteen will appear in Philadelphia today as Vice President Kamala Harris continues to lean on star power in the final days of the campaign.,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-obama-springsteen-election-live-updates-rcna177527,Kamala campaign,,
Obamas to hit the campaign trail in first joint appearances with Harris,"Vice President Kamala Harris will hit the trail for the first time alongside the Obamas, who the campaign hopes will galvanize supporters in early voting areas in the waning days ahead of the election.",https://www.nbcnews.com/politics/2024-election/obamas-hit-campaign-trail-first-joint-appearances-harris-rcna176034,Endorsement - K,,
Secretive Democratic super PAC pumps $30 million into Spanish-language TV ads,"A secretive Democratic super PAC has been quietly running a massive Spanish-language ad campaign in support of Vice President Kamala Harris, pumping tens of millions of dollars into trying to reach persuadable Latino voters.",https://www.nbcnews.com/politics/2024-election/secretive-democratic-super-pac-pumps-30-million-spanish-language-tv-ad-rcna177101,Kamala campaign,,
"LGBT voters, a larger share of the electorate than ever, shift away from Trump","Former President Donald Trump defeated Vice President Kamala Harris to become the next U.S. president, NBC News projected, but he didn’t do so with the help of LGBT voters.",https://www.nbcnews.com/nbc-out/out-politics-and-policy/lgbt-voters-away-from-trump-2024-election-record-change-rcna178939,2024 election results,,
Here's where Donald Trump and Kamala Harris stand on guns,Guns have long been a polarizing issue in America — here's where Trump and Harris stand on the issue.,https://www.cbsnews.com/news/trump-harris-guns-2024/,Candidates’ stances,,
Kamala Harris on her first priority as president,"CBS News' Norah O'Donnell talks with Kamala Harris about women's healthcare, and a prospective return of Donald Trump to the White House.",https://www.cbsnews.com/news/kamala-harris-on-abortion-first-priority-as-president-restoring-roe-v-wade/,Kamala campaign,,
Comparing Kamala Harris' and Hillary Clinton's performances against Trump,Hillary Clinton attempted to shatter the highest glass ceiling in U.S. politics and went up against now-President-elect Donald Trump in 2016. CBS News deputy director of elections and data analytics Kabir Khanna compares her performance with Vice President Ka…,https://www.cbsnews.com/video/comparing-kamala-harris-hillary-clintons-performances-against-trump/,Kamala campaign,,
Takeaways from Kamala Harris' interview with Fox News,"Vice President Kamala Harris' interview with Fox News is drawing intense reactions from both sides of the aisle. Brakkton Booker, national political correspondent for Politico, and Fin Gómez, CBS News political director, join ""America Decides"" to weigh in on …",https://www.cbsnews.com/video/kamala-harris-fox-news-interview-takeaways/,Kamala campaign,,
Kamala Harris on her first priority as president,"""CBS Evening News"" anchor and managing editor Norah O'Donnell traveled with Vice President Kamala Harris on the campaign trail over two days, in Texas and Michigan. They talked about what Harris calls her first priority if elected president: signing into law …",https://www.cbsnews.com/video/kamala-harris-on-her-first-priority-as-president/,Kamala campaign,,
Former Capitol police officers campaigning for Kamala Harris,Vice President Kamala Harris is getting help on the campaign trail from former Capitol police officers who defended Congress from the Jan. 6 insurrection. CBS News congressional correspondent Scott MacFarlane has more.,https://www.cbsnews.com/video/former-capitol-police-officers-campaigning-for-kamala-harris/,Endorsement - K,,
Donald Trump and Kamala Harris' stances on police,"In the run-up to the 2024 presidential election, both Harris and Trump have been presenting themselves as the tough-on-crime candidate.",https://www.cbsnews.com/news/trump-harris-police-2024/,Candidates’ stances,,
"Possible paths to victory for Donald Trump, Kamala Harris",Elections and surveys director Anthony Salvanto has a look at the latest CBS News polling just one day before Election Day with insight on how Donald Trump or Kamala Harris could win the White House.,https://www.cbsnews.com/video/possible-paths-to-victory-for-trump-harris/,2024 election prediction - close,,
Kamala Harris blanketing Pennsylvania on eve of Election Day,Vice President Kamala Harris is cross-crossing Pennsylvania Monday as she works to shore up support in the pivotal battleground state in her final day on the campaign trail. CBS News campaign reporter Aaron Navarro has more.,https://www.cbsnews.com/video/kamala-harris-blanketing-pennsylvania-on-eve-of-election-day/,Kamala campaign,,
Harris maintains strong lead among Black swing-state voters in a new poll,"Kamala Harris still has a wide lead over Donald Trump among Black voters in battleground states, according to a new poll, which shows a key slice of undecided Black voters still poised to make a decision about the presidential election.",https://www.nbcnews.com/politics/2024-election/harris-maintains-strong-lead-black-swing-state-voters-new-poll-rcna175420,2024 election prediction - K,,
